collecte_horodatage;trip_id;stop_id_rt;arrival_time;arrival_delay_sec;departure_time;departure_delay_sec;trip_route_id;trip_service_id;trip_trip_id;trip_trip_headsign;trip_direction_id;trip_block_id;trip_shape_id;route_route_id;route_agency_id;route_route_short_name;route_route_long_name;route_route_desc;route_route_type;route_route_url;route_route_color;route_route_text_color;stop_stop_id;stop_stop_name;stop_stop_desc;stop_stop_lat;stop_stop_lon;stop_zone_id;stop_stop_url;stop_location_type;stop_parent_station
2026-07-30 11:51:50;OCESN9247F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1653:20261212;StopPoint:OCETGV INOUI-83002048;2026-07-30 14:26:00;300;2026-07-30 14:28:00;300;FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E:;008927;OCESN9247F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1653:20261212;9247;0;47224;;FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E:;1187;641A;Paris Milan;;2;;;;StopPoint:OCETGV INOUI-83002048;OULX CESANA CLAVIERE SESTRIERE;;45.03879500;6.831431000;;;0;StopArea:OCE83002048
2026-07-30 11:51:50;OCESN9247F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1653:20261212;StopPoint:OCETGV INOUI-83000356;2026-07-30 15:28:00;300;2026-07-30 15:30:00;300;FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E:;008927;OCESN9247F1187_F:OUI:FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E::87686006:83016451:7:1653:20261212;9247;0;47224;;FR:Line::2FFF7F96-0EBC-4AA1-B417-38EBD492057E:;1187;641A;Paris Milan;;2;;;;StopPoint:OCETGV INOUI-83000356;Turin Porta Susa;;45.07411800;7.666675000;;;0;StopArea:OCE83000356
2026-07-30 11:51:50;OCESN2356F1187_F:OUI:FR:Line::73D50859-5CA3-42BE-92D2-15B56125EF05::87182014:87113001:3:1237:20260731;StopPoint:OCETGV INOUI-87113001;2026-07-30 12:42:00;300;;;FR:Line::73D50859-5CA3-42BE-92D2-15B56125EF05:;001292;OCESN2356F1187_F:OUI:FR:Line::73D50859-5CA3-42BE-92D2-15B56125EF05::87182014:87113001:3:1237:20260731;2356;1;3664;;FR:Line::73D50859-5CA3-42BE-92D2-15B56125EF05:;1187;807B;Paris - Haut-Rhin TGV;;2;;;;StopPoint:OCETGV INOUI-87113001;Paris Est;;48.87674200;2.358424000;;;0;StopArea:OCE87113001
2026-07-30 11:51:50;OCESN8572F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87391003:87671008:7:1525:20260730;StopPoint:OCETGV INOUI-87671008;2026-07-30 16:35:00;4200;;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;000049;OCESN8572F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87391003:87671008:7:1525:20260730;8572;1;28021;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;1187;421B;Paris - Tarbes TGV;;2;;;;StopPoint:OCETGV INOUI-87671008;Tarbes;;43.23986300;0.069442000;;;0;StopArea:OCE87671008
2026-07-30 11:51:50;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;StopPoint:OCETGV INOUI-87345009;2026-07-30 10:40:00;0;2026-07-30 10:56:00;300;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;003892;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;7116;0;15089;;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;1187;261A;Paris - Valenciennes;;2;;;;StopPoint:OCETGV INOUI-87345009;Douai;;50.37167300;3.089958000;;;0;StopArea:OCE87345009
2026-07-30 11:51:50;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;StopPoint:OCETGV INOUI-87342014;2026-07-30 11:11:00;300;2026-07-30 11:23:00;300;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;003892;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;7116;0;15089;;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;1187;261A;Paris - Valenciennes;;2;;;;StopPoint:OCETGV INOUI-87342014;Arras;;50.28697100;2.781314000;;;0;StopArea:OCE87342014
2026-07-30 11:51:50;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;StopPoint:OCETGV INOUI-87271007;2026-07-30 12:13:00;300;;;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;003892;OCESN7116F1187_F:OUI:FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5::87343004:87271007:4:1208:20261212;7116;0;15089;;FR:Line::BFA34945-1B58-4DF6-887D-D07AD8DC34B5:;1187;261A;Paris - Valenciennes;;2;;;;StopPoint:OCETGV INOUI-87271007;Paris Gare du Nord;;48.88013600;2.354851000;;;0;StopArea:OCE87271007
2026-07-30 11:51:50;OCESN8486F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1344:20260825;StopPoint:OCETGV INOUI-87575001;2026-07-30 12:14:00;300;2026-07-30 12:19:00;0;FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:;009570;OCESN8486F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87581009:87391003:5:1344:20260825;8486;1;24207;;FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3:;1187;421H;Paris - Bordeaux;;2;;;;StopPoint:OCETGV INOUI-87575001;Poitiers;;46.58223200;0.333136000;;;0;StopArea:OCE87575001
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87223263;2026-07-30 10:56:00;300;2026-07-30 11:06:00;300;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87223263;Lille Europe;;50.63940000;3.075721000;;;0;StopArea:OCE87223263
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87271494;2026-07-30 12:02:00;600;2026-07-30 12:08:00;600;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87271494;Aéroport Charles de Gaulle 2 TGV;;49.00361800;2.570812000;;;0;StopArea:OCE87271494
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87111849;2026-07-30 12:19:00;600;2026-07-30 12:23:00;600;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87111849;Marne-la-Vallée Chessy;;48.86989800;2.782626000;;;0;StopArea:OCE87111849
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87723197;2026-07-30 14:10:00;600;2026-07-30 14:20:00;600;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.76059600;4.859409000;;;0;StopArea:OCE87723197
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87763029;2026-07-30 14:55:00;600;2026-07-30 15:00:00;600;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87763029;Valence TGV Rhône-Alpes Sud;;44.99190700;4.978652000;;;0;StopArea:OCE87763029
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87703975;2026-07-30 15:37:00;600;2026-07-30 15:40:00;600;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87703975;Nîmes Pont du Gard;;43.81680900;4.507678000;;;0;StopArea:OCE87703975
2026-07-30 11:51:50;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;StopPoint:OCETGV INOUI-87688887;2026-07-30 16:00:00;600;;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;008031;OCESN9826F1187_F:OUI:FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2::88140010:87688887:8:1550:20260804;9826;0;48407;;FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:;1187;001B;Lille - Mediterranee TGV;;2;;;;StopPoint:OCETGV INOUI-87688887;Montpellier Sud de France;;43.59514600;3.924009000;;;0;StopArea:OCE87688887
2026-07-30 11:51:50;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;StopPoint:OCETGV INOUI-87319012;2026-07-30 10:42:00;600;2026-07-30 10:45:00;600;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;003686;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;6850;1;14273;;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;1187;041F;Lyon - PACA;;2;;;;StopPoint:OCETGV INOUI-87319012;Aix-en-Provence TGV;;43.45523700;5.317534000;;;0;StopArea:OCE87319012
2026-07-30 11:51:50;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;StopPoint:OCETGV INOUI-87318964;2026-07-30 11:04:00;600;2026-07-30 11:12:00;900;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;003686;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;6850;1;14273;;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;1187;041F;Lyon - PACA;;2;;;;StopPoint:OCETGV INOUI-87318964;Avignon TGV;;43.92194000;4.786136000;;;0;StopArea:OCE87318964
2026-07-30 11:51:50;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;StopPoint:OCETGV INOUI-87763029;2026-07-30 11:43:00;900;2026-07-30 11:46:00;900;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;003686;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;6850;1;14273;;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;1187;041F;Lyon - PACA;;2;;;;StopPoint:OCETGV INOUI-87763029;Valence TGV Rhône-Alpes Sud;;44.99190700;4.978652000;;;0;StopArea:OCE87763029
2026-07-30 11:51:50;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;StopPoint:OCETGV INOUI-87723197;2026-07-30 12:25:00;900;;;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;003686;OCESN6850F1187_F:OUI:FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E::87751008:87723197:5:1210:20261026;6850;1;14273;;FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:;1187;041F;Lyon - PACA;;2;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.76059600;4.859409000;;;0;StopArea:OCE87723197
2026-07-30 11:51:50;OCESN8580F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:6:1603:20260730;StopPoint:OCETGV INOUI-87581009;2026-07-30 14:52:00;4200;2026-07-30 14:58:00;4200;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;000349;OCESN8580F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:6:1603:20260730;8580;0;28809;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;1187;421B;Paris - Tarbes TGV;;2;;;;StopPoint:OCETGV INOUI-87581009;Bordeaux Saint-Jean;;44.82587300;-0.55669700;;;0;StopArea:OCE87581009
2026-07-30 11:51:50;OCESN8580F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:6:1603:20260730;StopPoint:OCETGV INOUI-87391003;2026-07-30 17:13:00;4200;;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;000349;OCESN8580F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:6:1603:20260730;8580;0;28809;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;1187;421B;Paris - Tarbes TGV;;2;;;;StopPoint:OCETGV INOUI-87391003;Paris Montparnasse Hall 1 - 2;;48.84117200;2.320514000;;;0;StopArea:OCE87391003
2026-07-30 11:51:50;OCESN2864F1187_F:OUI:FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507::87191007:87113001:3:1220:20260830;StopPoint:OCETGV INOUI-87113001;2026-07-30 12:25:00;300;;;FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:;001617;OCESN2864F1187_F:OUI:FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507::87191007:87113001:3:1220:20260830;2864;1;4428;;FR:Line::6E3CCD81-9398-44C3-9D79-072A8303E507:;1187;803B;Paris - Thionville - Luxembourg TGV;;2;;;;StopPoint:OCETGV INOUI-87113001;Paris Est;;48.87674200;2.358424000;;;0;StopArea:OCE87113001
2026-07-30 11:51:50;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;StopPoint:OCETGV INOUI-87686006;;;2026-07-30 11:28:00;3000;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;003232;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;6109;1;12722;;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;1187;631B;Paris - Marseille - Toulon TGV;;2;;;;StopPoint:OCETGV INOUI-87686006;Paris Gare de Lyon Hall 1 - 2;;48.84494500;2.373481000;;;0;StopArea:OCE87686006
2026-07-30 11:51:50;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;StopPoint:OCETGV INOUI-87318964;2026-07-30 14:02:00;2700;2026-07-30 14:05:00;2700;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;003232;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;6109;1;12722;;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;1187;631B;Paris - Marseille - Toulon TGV;;2;;;;StopPoint:OCETGV INOUI-87318964;Avignon TGV;;43.92194000;4.786136000;;;0;StopArea:OCE87318964
2026-07-30 11:51:50;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;StopPoint:OCETGV INOUI-87319012;2026-07-30 14:26:00;2700;2026-07-30 14:29:00;2700;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;003232;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;6109;1;12722;;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;1187;631B;Paris - Marseille - Toulon TGV;;2;;;;StopPoint:OCETGV INOUI-87319012;Aix-en-Provence TGV;;43.45523700;5.317534000;;;0;StopArea:OCE87319012
2026-07-30 11:51:50;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;StopPoint:OCETGV INOUI-87751008;2026-07-30 14:44:00;2700;;;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;003232;OCESN6109F1187_F:OUI:FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A::87686006:87751008:4:1359:20261026;6109;1;12722;;FR:Line::BAF1DE9A-72EC-4064-8BE9-C4EFF292CB6A:;1187;631B;Paris - Marseille - Toulon TGV;;2;;;;StopPoint:OCETGV INOUI-87751008;Marseille Saint-Charles;;43.30266600;5.380407000;;;0;StopArea:OCE87751008
2026-07-30 11:51:50;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;StopPoint:OCETGV INOUI-87271494;2026-07-30 12:02:00;600;2026-07-30 12:08:00;600;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;000467;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;12526;0;793;;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;1187;001A;Lille Lyon TGV;;2;;;;StopPoint:OCETGV INOUI-87271494;Aéroport Charles de Gaulle 2 TGV;;49.00361800;2.570812000;;;0;StopArea:OCE87271494
2026-07-30 11:51:50;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;StopPoint:OCETGV INOUI-87111849;2026-07-30 12:19:00;600;2026-07-30 12:23:00;600;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;000467;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;12526;0;793;;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;1187;001A;Lille Lyon TGV;;2;;;;StopPoint:OCETGV INOUI-87111849;Marne-la-Vallée Chessy;;48.86989800;2.782626000;;;0;StopArea:OCE87111849
2026-07-30 11:51:50;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;StopPoint:OCETGV INOUI-87723197;2026-07-30 14:10:00;600;;;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;000467;OCESN12526F1187_F:OUI:FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C::87223263:87723197:4:1400:20260816;12526;0;793;;FR:Line::58E6B1CC-5FD9-4B7D-93CA-05062BA23E9C:;1187;001A;Lille Lyon TGV;;2;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.76059600;4.859409000;;;0;StopArea:OCE87723197
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87723197;;;2026-07-30 12:15:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87723197;Lyon Part Dieu;;45.76059600;4.859409000;;;0;StopArea:OCE87723197
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87763029;2026-07-30 12:50:00;300;2026-07-30 12:55:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87763029;Valence TGV Rhône-Alpes Sud;;44.99190700;4.978652000;;;0;StopArea:OCE87763029
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87775007;2026-07-30 13:39:00;300;2026-07-30 13:42:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87775007;Nîmes Centre;;43.83231300;4.365872000;;;0;StopArea:OCE87775007
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87773002;2026-07-30 14:07:00;300;2026-07-30 14:14:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87773002;Montpellier Saint-Roch;;43.60473800;3.880674000;;;0;StopArea:OCE87773002
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87781005;2026-07-30 14:51:00;300;2026-07-30 14:54:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87781005;Béziers;;43.33629500;3.218895000;;;0;StopArea:OCE87781005
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87781104;2026-07-30 15:08:00;300;2026-07-30 15:11:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87781104;Narbonne;;43.19061800;3.005667000;;;0;StopArea:OCE87781104
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87615286;2026-07-30 15:39:00;300;2026-07-30 15:42:00;300;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87615286;Carcassonne;;43.21802900;2.351824000;;;0;StopArea:OCE87615286
2026-07-30 11:51:50;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;StopPoint:OCETGV INOUI-87611004;2026-07-30 16:25:00;300;;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;003666;OCESN6823F1187_F:OUI:FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D::87723197:87611004:8:1620:20261211;6823;0;14088;;FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:;1187;041G;Lyon - LR;;2;;;;StopPoint:OCETGV INOUI-87611004;Toulouse Matabiau;;43.61120600;1.453616000;;;0;StopArea:OCE87611004
2026-07-30 11:51:50;OCESN8582F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:7:1756:20260730;StopPoint:OCETGV INOUI-87581009;2026-07-30 16:50:00;4200;2026-07-30 16:56:00;4200;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;000049;OCESN8582F1187_F:OUI:FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588::87671008:87391003:7:1756:20260730;8582;0;29040;;FR:Line::2881AC3D-A347-4440-BEF8-23ACAB159588:;1187;421B;Paris - Tarbes TGV;;2;;;;StopPoint:OCETGV INOUI-87581009;Bordeaux Saint-Jean;;44.82587300;-0.55669700;;;0;StopArea:OCE87581009
